producto,presentacion,marca,categoria,catalogo,precio,fecha_registro,cadena_comercial,giro,nombre_comercial,direccion,estado,municipio,latitud,longitud
Mango,1 Kg. Granel. Manila,S/M,Frutas Frescas,Frutas y Legumbres,42,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Mango,1 Kg. Granel. Paraiso Petacón,S/M,Frutas Frescas,Frutas y Legumbres,25,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Manzana,1 Kg. Granel. Granny Smith,S/M,Frutas Frescas,Frutas y Legumbres,40,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Manzana,1 Kg. Granel. Red Delicious/roja/roja Mediana/roja Americana,S/M,Frutas Frescas,Frutas y Legumbres,39,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Manzana,1 Kg. Granel. Royal Gala,S/M,Frutas Frescas,Frutas y Legumbres,48,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Melón,1 Kg. Granel. Chino,S/M,Frutas Frescas,Frutas y Legumbres,34,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Melón,1 Kg. Granel. Valenciano o Amarillo,S/M,Frutas Frescas,Frutas y Legumbres,36,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Naranja,1 Kg. Granel. Valencia,S/M,Frutas Frescas,Frutas y Legumbres,42,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Nopal,1 Kg. Granel. Sin Espinas,S/M,Hortalizas Frescas,Frutas y Legumbres,29,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Papa,1 Kg. Granel. Alfa/blanca,S/M,Hortalizas Frescas,Frutas y Legumbres,66,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Papaya,1 Kg. Granel. Maradol,S/M,Frutas Frescas,Frutas y Legumbres,42,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Pera,1 Kg. Granel. D´anjou,S/M,Frutas Frescas,Frutas y Legumbres,48,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Perón,1 Kg. Granel. Golden,S/M,Frutas Frescas,Frutas y Legumbres,58,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Pimiento,1 Kg. Granel. Morrón Verde,S/M,Hortalizas Frescas,Frutas y Legumbres,82,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Piña,1 Kg. Granel. Miel,S/M,Frutas Frescas,Frutas y Legumbres,25,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Plátano,1 Kg. Granel. Tabasco/chiapas/roatán/portalimón,S/M,Frutas Frescas,Frutas y Legumbres,24,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Rábano,Bolsa. Cambray,S/M,Hortalizas Frescas,Frutas y Legumbres,24.9,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Sandía,1 Kg. Granel. Charleston. Rayada o Roja,S/M,Frutas Frescas,Frutas y Legumbres,12.9,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Tamarindo,Bolsa 500 Gr.,S/M,Productos de Temporada (Navideños),Frutas y Legumbres,93,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Tomate,1 Kg. Granel. Verde Sin Cáscara,S/M,Hortalizas Frescas,Frutas y Legumbres,37.9,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Toronja,1 Kg. Granel. o Toronja Sangría,S/M,Frutas Frescas,Frutas y Legumbres,30,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Tuna,1 Kg. Granel. o Tuna Blanca,S/M,Frutas Frescas,Frutas y Legumbres,39.9,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Uva,1 Kg. Granel. Globo o Red Globo,S/M,Frutas Frescas,Frutas y Legumbres,48,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Verdolaga,1 Kg. Granel,S/M,Hortalizas Frescas,Frutas y Legumbres,49.9,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Zanahoria,1 Kg. Granel. Mediana,S/M,Hortalizas Frescas,Frutas y Legumbres,18,2026/07/31,Wal-mart Express,Supermercado / Tienda de Autoservicio,Walmart Express Sucursal Unidad Av. Toluca,Toluca 511. Entre Privada de los Angeles y Cerrada de Seminario. Col. Olivar de los Padres. Cp. 01780,Ciudad de México,Álvaro Obregón,19.338921,-99.218854
Acelga,Manojo,S/M,Hortalizas Frescas,Frutas y Legumbres,13.5,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Aguacate,1 Kg. Granel. Hass,S/M,Frutas Frescas,Frutas y Legumbres,61,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Ajo,1 Kg. Granel. o Ajo Morado,S/M,Hortalizas Frescas,Frutas y Legumbres,199,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Apio,1 Kg. Granel,S/M,Hortalizas Frescas,Frutas y Legumbres,38,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Betabel,1 Kg. Granel,S/M,Hortalizas Frescas,Frutas y Legumbres,33.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Calabaza,1 Kg. Granel. Italiana/japonesa (Larga),S/M,Hortalizas Frescas,Frutas y Legumbres,39.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Cebolla,1 Kg. Granel. Blanca Sin Rabo,S/M,Hortalizas Frescas,Frutas y Legumbres,34.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Cebolla,1 Kg. Granel. Morada,S/M,Hortalizas Frescas,Frutas y Legumbres,22.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Cebolla,Manojo. Cambray,S/M,Hortalizas Frescas,Frutas y Legumbres,14.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Champiñones,1 Kg. Granel,S/M,Hortalizas Frescas,Frutas y Legumbres,89.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Chayote,1 Kg. Granel. Sin Espinas,S/M,Hortalizas Frescas,Frutas y Legumbres,34.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Chícharos,1 Kg. Granel. en Vaina,S/M,Hortalizas Frescas,Frutas y Legumbres,74.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Chile Fresco,1 Kg. Granel. Jalapeño o Cuaresmeño,S/M,Hortalizas Frescas,Frutas y Legumbres,28.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Chile Fresco,1 Kg. Granel. Poblano o para Rellenar,S/M,Hortalizas Frescas,Frutas y Legumbres,61.5,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Chile Fresco,1 Kg. Granel. Serrano,S/M,Hortalizas Frescas,Frutas y Legumbres,66,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Cilantro,Manojo,S/M,Hortalizas Frescas,Frutas y Legumbres,12.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Col,1 Kg. Granel. Blanca o Repollo,S/M,Hortalizas Frescas,Frutas y Legumbres,25.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Col,1 Kg. Granel. Morada,S/M,Hortalizas Frescas,Frutas y Legumbres,38.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Ejote,1 Kg. Granel. Verde,S/M,Hortalizas Frescas,Frutas y Legumbres,69.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Espinacas,Manojo,S/M,Hortalizas Frescas,Frutas y Legumbres,13.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Fresa,Paquete o Canastilla 454 Gr.,S/M,Frutas Frescas,Frutas y Legumbres,80.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Jamaica,1 Kg. Granel,S/M,Productos de Temporada (Navideños),Frutas y Legumbres,289.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Jícama,1 Kg. Granel,S/M,Productos de Temporada (Navideños),Frutas y Legumbres,29.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Jitomate,1 Kg. Granel. Bola/sinaloa o Tomate Bola,S/M,Hortalizas Frescas,Frutas y Legumbres,19.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Jitomate,1 Kg. Granel. Saladette/huaje o Tomate Saladette/huaje,S/M,Hortalizas Frescas,Frutas y Legumbres,24.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Kiwi,1 Kg. Granel,S/M,Frutas Frescas,Frutas y Legumbres,103,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Lechuga,Pieza. Romana,S/M,Hortalizas Frescas,Frutas y Legumbres,16.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Limón,1 Kg. Granel. Agrio con Semilla o Colima,S/M,Frutas Frescas,Frutas y Legumbres,32,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Mango,1 Kg. Granel. Ataulfo,S/M,Frutas Frescas,Frutas y Legumbres,42.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Mango,1 Kg. Granel. Paraiso Petacón,S/M,Frutas Frescas,Frutas y Legumbres,25.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Manzana,1 Kg. Granel. Golden,S/M,Frutas Frescas,Frutas y Legumbres,59.8,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Manzana,1 Kg. Granel. Granny Smith,S/M,Frutas Frescas,Frutas y Legumbres,59.8,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Manzana,1 Kg. Granel. Red Delicious/roja/roja Mediana/roja Americana,S/M,Frutas Frescas,Frutas y Legumbres,37.8,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Manzana,1 Kg. Granel. Royal Gala,S/M,Frutas Frescas,Frutas y Legumbres,43.8,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Melón,1 Kg. Granel. Chino,S/M,Frutas Frescas,Frutas y Legumbres,30.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Naranja,1 Kg.,S/M,Frutas Frescas,Frutas y Legumbres,39.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Nopal,1 Kg. Granel. Sin Espinas,S/M,Hortalizas Frescas,Frutas y Legumbres,44.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
Papa,1 Kg. Granel. Alfa/blanca,S/M,Hortalizas Frescas,Frutas y Legumbres,46.9,2026/07/16,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Pabellon Azcapotzalco,Av. Aquiles Serdan 400. Esq. Camino a Nextengo. Col. Nextengo. Cp. 02070,Ciudad de México,Azcapotzalco,19.473202,-99.189433
